Username,Userid,Profile_Description,Verified?,Count_of_Followers,Count_of_Friends,Total_list_count,Location,Party,Tweet,is_election,is_favour,Tweet_Datatime,Tweet_Id,Tweet_URL,Tweet_ReplyCount,Tweet_retweetCount,Tweet_LikeCount,Tweet_quoteCount
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"उत्साह और उमंग का अनूठा पर्व रंगपंचमी की आप सभी देश एवं प्रदेश वासियों को हार्दिक शुभकामनाएं। 
आपका जीवन समृद्धि और संपन्नता के विविध रंगों से परिपूर्ण बना रहे।
#Rangpanchmi
#RangPanchmi2022 https://t.co/dDPK9WWaav",,,2022-03-22 05:32:55+00:00,1506141854022057984,https://twitter.com/kpmaurya1/status/1506141854022057984,27,98,719,4
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,निश्चित ही समाज एवं मानव कल्याण के क्षेत्र में आपकी सेवाएं आने वाली पीढ़ियों के लिए प्रेरणा बनेगीं। #PeoplesPadma,,,2022-03-22 02:47:23+00:00,1506100196303724549,https://twitter.com/kpmaurya1/status/1506100196303724549,8,54,462,1
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,माननीय प्रधानमंत्री श्री नरेंद्र मोदी जी के नेतृत्व में केंद्र सरकार द्वारा विभिन्न क्षेत्रों में उत्कृष्ट योगदान हेतु पद्म पुरस्कारों से सम्मानित किये गये सभी महानुभावों को हार्दिक बधाई एवं शुभकामनाएं देता हूँ। https://t.co/bCGi7DQeBf,,,2022-03-22 02:47:22+00:00,1506100193531367427,https://twitter.com/kpmaurya1/status/1506100193531367427,40,273,2953,4
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"अपने गौरवशाली इतिहास व समृद्धशाली विरासत के लिए विख्यात प्रदेश बिहार के स्थापना दिवस की हार्दिक बधाई एवं शुभकामनाएं।

@NitishKumar @BJP4Bihar #PrideOfBihar https://t.co/zlvFgOsS4V",,,2022-03-22 01:14:51+00:00,1506076909456687104,https://twitter.com/kpmaurya1/status/1506076909456687104,27,94,933,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"सनातन धर्म एवं संस्कृति के महान प्रचारक, विश्व प्रसिद्ध गीता प्रेस के संस्थापक हनुमान प्रसाद पोद्दार जी की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि। 

@GitaPress #Gorakhpur #HanumanPrasadPoddar https://t.co/4ihui9usKm",,,2022-03-22 01:14:00+00:00,1506076696960593922,https://twitter.com/kpmaurya1/status/1506076696960593922,17,48,428,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"समस्त देश वासियों को ""विश्व जल दिवस"" की हार्दिक शुभकामनाएं।

जल पृथ्वी के प्रत्येक जीव-जन्तु के लिए महत्वपूर्ण है, आईये इसकी महत्ता को समझते हुए जल संरक्षण के उपायों के प्रति स्वयं जागरूक बने और दूसरों को भी बताएं।  एक बेहतर भविष्य के लिए आज से ही जल बचाएं। 

#WorldWaterDay2022 https://t.co/dWeEwmqgdp",,,2022-03-22 01:13:21+00:00,1506076531709267970,https://twitter.com/kpmaurya1/status/1506076531709267970,23,46,299,3
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"भारतीय स्वतंत्रता संग्राम सेनानी, चटगांव विद्रोह का सफल नेतृत्व करने वाले एवं इंडियन रिपब्लिकन आर्मी के संस्थापक ""मास्टर दा"" सूर्य सेन जी की जयंती पर उन्हें शत् शत् नमन। 

#MasterDa #SuryaSen https://t.co/jd5gZDsRQ8",,,2022-03-22 01:12:37+00:00,1506076347197657089,https://twitter.com/kpmaurya1/status/1506076347197657089,11,53,384,0
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,गोवा के कार्यवाहक मुख्यमंत्री श्री प्रमोद सावंत जी को गोवा भाजपा विधान मंडल दल का नेता पुनः चुने जाने पर उत्तर प्रदेश की ओर से हार्दिक शुभकामनाएँ मंगलकामनाएँ बधाई देता हूँ !,,,2022-03-21 13:19:35+00:00,1505896907322716162,https://twitter.com/kpmaurya1/status/1505896907322716162,135,776,10021,7
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,उत्तराखंड के कार्यवाहक मुख्यमंत्री श्री पुष्कर सिंह धामी जी को उत्तराखंड भाजपा विधायक दल का नेता पुनः चुने जाने पर हार्दिक बधाई शुभकामनाएं !,,,2022-03-21 12:04:15+00:00,1505877948103987201,https://twitter.com/kpmaurya1/status/1505877948103987201,407,1827,22175,60
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"मणिपुर के मुख्यमंत्री के रूप में शपथ ग्रहण करने पर मा. श्री एन. बीरेन सिंह जी आपको हार्दिक बधाई एवं उज्ज्वल कार्यकाल की शुभकामनाएं।

निश्चित ही आप जनता की अपेक्षाओं के अनुरूप मणिपुर के विकास को और अधिक ऊंचाइयों पर ले जाएंगे। @NBirenSingh @BJP4Manipur https://t.co/HZhwUoXWdB",,,2022-03-21 11:58:48+00:00,1505876576721772545,https://twitter.com/kpmaurya1/status/1505876576721772545,24,87,862,0
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,जनपद बलरामपुर के उतरौला विधानसभा क्षेत्र से नव निर्वाचित मा0 विधायक श्री रामप्रताप वर्मा जी से लखनऊ आवास पर शिष्टाचार भेंट कर उज्ज्वल कार्यकाल की शुभकामनाएं दी। https://t.co/oLS6hqvDJC,,,2022-03-21 11:22:06+00:00,1505867341464178690,https://twitter.com/kpmaurya1/status/1505867341464178690,40,193,2845,1
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"मन की बात, 27 मार्च 2022 को प्रसारण के लिए माननीय प्रधानमंत्री श्री नरेन्द्र मोदी जी के साथ अपने विचार एवं सुझाव साझा करें!

आप, अपने संदेश या सुझाव टोल फ्री नंबर 1800-11-7800  के माध्यम से रिकॉर्ड करा सकते हैं या https://t.co/yUIx7jQtK4 अथवा #NaMo ऐप पर भी  लिख सकते हैं। https://t.co/p3RrFzQ26N",,,2022-03-21 06:53:31+00:00,1505799749516943363,https://twitter.com/kpmaurya1/status/1505799749516943363,32,68,434,3
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"मा. प्रधानमंत्री श्री @narendramodi जी ने ऑस्ट्रेलिया से वापस भारत लाए गए 29 पुरावशेषों का निरीक्षण किया,

ये पुरावशेष अलग-अलग समयावधि के हैं और इनमें से कई 9वीं-10वीं शताब्दी ईसा पूर्व के भी हैं। https://t.co/DxllJ601fS",,,2022-03-21 06:31:59+00:00,1505794329775849475,https://twitter.com/kpmaurya1/status/1505794329775849475,21,238,1590,3
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"हिन्दू हृदय सम्राट, धर्म रक्षक, अन्याय और अत्याचार के विरुद्ध लड़ने वाले पराक्रमी योद्धा एवं मराठा सम्राट छत्रपति शिवाजी महाराज जी की जयंती पर उन्हें शत्-शत् नमन। 

#Chhatrapati #ShivaJiMaharaj https://t.co/5d5zEEoMi3",,,2022-03-21 04:23:37+00:00,1505762025393123330,https://twitter.com/kpmaurya1/status/1505762025393123330,81,379,3687,13
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"""रंगभेद समाज में फैली एक कुरीति है, जो मानवता पर सीधा प्रहार करती है।"" 

समस्त देश एवं प्रदेश को अंतरराष्ट्रीय रंगभेद उन्मूलन दिवस की हार्दिक शुभकामनाएं।

आइये, आज इस अवसर पर हम सभी प्रत्येक व्यक्ति के साथ किसी भी आधार पर कोई भेदभाव न करने का संकल्प करें।

 #UNESCO https://t.co/HWiGTtu9Zo",,,2022-03-21 00:53:38+00:00,1505709183651704833,https://twitter.com/kpmaurya1/status/1505709183651704833,25,60,466,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"विश्व में कविताओं के लेखन, पठन, प्रकाशन और शिक्षण के लिए नए लेखकों को प्रोत्साहित करने के उद्देश्य से मनाये जाने वाले विश्व कविता दिवस की हार्दिक शुभकामनाएं।

आइये इस दिवस पर नए कवियों और लेखकों को कविताएँ लिखने के लिए प्रोत्साहित करें।

#WorldPoetryDay2022 https://t.co/GfqiArZizV",,,2022-03-21 00:51:53+00:00,1505708740947103745,https://twitter.com/kpmaurya1/status/1505708740947103745,17,76,607,0
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"विनम्र व कर्मठ व्यक्तित्व के धनी एवं राज्यसभा सांसद मा. श्री राम शकल जी, आपको जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

प्रभु श्रीराम जी से प्रार्थना है कि आप दीर्घायु हों और सदैव स्वस्थ एवं प्रसन्न रहें।

@ramshakal2 https://t.co/8TT5sL4lqN",,,2022-03-21 00:50:40+00:00,1505708435043909633,https://twitter.com/kpmaurya1/status/1505708435043909633,12,38,310,1
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"समस्त देश व प्रदेश के पारसी भाई-बहनों को नवरोज़ की हार्दिक बधाई एवं शुभकामनाएं।

यह नया वर्ष आपके जीवन में सुख, समृद्धि व खुशहाली लाये। 

#ParsiNewYear https://t.co/QVczDn8ZyY",,,2022-03-21 00:49:35+00:00,1505708163857002498,https://twitter.com/kpmaurya1/status/1505708163857002498,48,132,1297,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"""विश्व वानिकी दिवस"" की समस्त देश एवं प्रदेश वासियों को हार्दिक बधाई एवं शुभकामनाएं।

आइए, इस दिवस पर देश की मिट्टी और वन संपदाओं को संरक्षण करने का संकल्प लें और अपने आस-पास के क्षेत्र में पाए जाने वाले पेड़-पौधों, पशु-पक्षियों एवं अन्य जीवों की रक्षा करें। 

#WorldForestDay https://t.co/lQRch91OiF",,,2022-03-21 00:48:20+00:00,1505707847937855490,https://twitter.com/kpmaurya1/status/1505707847937855490,20,59,468,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"विधान परिषद चुनाव 2022 के लिए भारतीय जनता पार्टी प्रत्याशी श्री रामचंद्र प्रधान जी से भेंट हुई,होली की शुभकामनाएँ और जीत की अग्रिम बधाई दिया!
साथ में पार्टी के वरिष्ठ मित्रगण भी मौजूद रहे!! https://t.co/o44OKdWgkn",,,2022-03-20 14:46:14+00:00,1505556326956429312,https://twitter.com/kpmaurya1/status/1505556326956429312,57,345,4452,4
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,अतः मेरा अनुरोध है कि आप अपने परिवार के 5 वर्ष तक के बच्चों को दो बूंद पल्स पोलियो की अवश्य पिलाएं और देश-दुनिया से इस घातक बीमारी को मिटाकर स्वस्थ समाज बनाने में अपना अमूल्य योगदान दें।,,,2022-03-20 08:27:08+00:00,1505460923632287746,https://twitter.com/kpmaurya1/status/1505460923632287746,17,64,954,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"""दो बूंद जिंदगी की""

आज 20 से 28 मार्च 2022 तक पल्स पोलियो महाअभियान प्रारंभ किया गया, प्रदेश के स्वास्थ्य कर्मी डोर टू डोर बच्चों को पोलियो ड्राप पिलाएंगे। https://t.co/UPLaMu5qFt",,,2022-03-20 08:27:07+00:00,1505460919509258242,https://twitter.com/kpmaurya1/status/1505460919509258242,23,189,2022,3
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"लगभग साढ़े 7 साल से देश में भाजपा की पूर्ण बहुमत की सरकार मा0 प्रधानमंत्री श्री नरेन्द्र मोदी जी के नेतृत्व में चल रही है।

मा0 प्रधानमंत्री जी के नेतृत्व में हमारी सरकार ने देश के लोगों को इस बात का एहसास दिलाया है कि कोई चुनी हुई सरकार उनके जीवन स्तर को उठाना चाहती है। https://t.co/HHg6deKRkd",,,2022-03-20 06:34:59+00:00,1505432697501487110,https://twitter.com/kpmaurya1/status/1505432697501487110,71,220,1832,10
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,मा0 प्रधानमंत्री जी के कुशल नेतृत्व एवं जनहितकारी नीतियों के कारण से आज हमारा देश आने वाली वैश्विक चुनौतियों का सामना करते हुए विश्व की उभरती हुई महाशक्ति के रूप में स्थापित हुआ है। @MorningConsult,,,2022-03-20 03:58:52+00:00,1505393410319912963,https://twitter.com/kpmaurya1/status/1505393410319912963,13,46,538,0
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"मा0 प्रधानमंत्री श्री @narendramodi जी दुनिया में सबसे अधिक लोकप्रिय व स्वीकार्य नेता हैं।
अमेरिकी डाटा इंटेलिजेंस फार्म @MorningConsult के द्वारा किये गए सर्वे में पुनः विश्व के सर्वाधिक लोकप्रिय एवं जनप्रिय नेता चुने जाने पर मा0 प्रधानमंत्री जी आपको हार्दिक बधाई व शुभकामनाएं। https://t.co/GuoalYMGuP",,,2022-03-20 03:58:51+00:00,1505393407308402689,https://twitter.com/kpmaurya1/status/1505393407308402689,38,197,1659,5
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"समस्त देश व प्रदेश वासियों को विश्व गौरैया दिवस की हार्दिक शुभकामनाएं।

आइये, विश्व गौरैया दिवस पर अपने आस-पास चहकने वाली नन्ही चिड़िया गौरैया के संरक्षण के लिए कदम बढ़ाएं और इस धरा पर उनके लिए सुरक्षित एवं आदर्श वातावरण देने का संकल्प लें।

#WorldSparrowDay2022 https://t.co/5wAvUWzoDK",,,2022-03-20 01:21:14+00:00,1505353741804838916,https://twitter.com/kpmaurya1/status/1505353741804838916,47,101,961,4
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"भारतीय स्वतंत्रता संग्राम सेनानी, देश के स्वाभिमान हेतु अंतिम सांस तक संघर्ष करने वाली अदम्य साहस की प्रतिमूर्ति वीरांगना रानी अवंतीबाई लोधी जी के बलिदान दिवस पर उन्हें विनम्र श्रद्धांजलि।

#Veerangana #RaniAvantibaiLodhi https://t.co/BwydNEOEKX",,,2022-03-20 01:19:10+00:00,1505353222138961926,https://twitter.com/kpmaurya1/status/1505353222138961926,20,105,761,3
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"भारत के प्रसिद्ध पत्रकार, उपन्यासकार, इतिहासकार तथा पूर्व राज्यसभा सदस्य खुशवंत सिंह जी की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि।
#KhushwantSingh https://t.co/eZUYddQ86C",,,2022-03-20 01:17:37+00:00,1505352831271723008,https://twitter.com/kpmaurya1/status/1505352831271723008,19,86,1158,1
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"भारतीय जनसंघ के पूर्व राष्ट्रीय अध्यक्ष एवं जम्मू कश्मीर प्रजा परिषद के संस्थापक शेर-ए-डुग्गर पं. प्रेमनाथ डोगरा जी की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि।
 #PremnathDogra https://t.co/xWVPqrGk9z",,,2022-03-20 01:16:43+00:00,1505352604796162050,https://twitter.com/kpmaurya1/status/1505352604796162050,27,83,755,1
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,आज लखनऊ आवास पर प्रदेश सह संयोजक (चुनाव प्रबंधन विभाग) भाजपा उत्तर प्रदेश श्री कीर्ति वर्धन सिंह जी से शिष्टाचार भेंट कर उत्तर प्रदेश की प्रचंड बहुमत की सरकार बनाने की शुभकामनाएं दी। https://t.co/DPjG6rtUQK,,,2022-03-19 14:47:12+00:00,1505194179961319424,https://twitter.com/kpmaurya1/status/1505194179961319424,85,341,5080,9
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,जनपद कानपुर नगर के बिठूर विधानसभा क्षेत्र से नव निर्वाचित मा0 विधायक श्री अभिजीत सिंह सांगा जी से लखनऊ आवास पर शिष्टाचार भेंट कर उज्ज्वल कार्यकाल की शुभकामनाएं दी। @BJP4Abhijeet https://t.co/kFLmjc16bn,,,2022-03-19 14:09:26+00:00,1505184678235451394,https://twitter.com/kpmaurya1/status/1505184678235451394,45,296,4407,6
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"आज लखनऊ आवास पर पूर्वी विधानसभा, लखनऊ से नवनिर्वाचित लोकप्रिय विधायक एवं मा0 कैबिनेट मंत्री श्री आशुतोष टंडन जी से शिष्टाचार भेंट कर उज्ज्वल कार्यकाल की शुभकामनाएं दी। @GopalJi_Tandon https://t.co/p2NHVadaVT",,,2022-03-19 12:20:55+00:00,1505157365787553798,https://twitter.com/kpmaurya1/status/1505157365787553798,57,231,3105,6
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"मा. प्रधानमंत्री श्री नरेंद्र मोदी जी के कुशल नेतृत्व में भाजपा सरकार द्वारा देश की प्रतिभाओं और क्षमताओं को पहचान कर उन्हें उचित अवसर प्रदान कर कौशल को निखारने का काम कर रही है।

आज खिलाड़ियों को बेहतर से बेहतर ट्रेनिंग सुविधाएं दी जा रहीं हैं। https://t.co/TPk7yJCaCY",,,2022-03-19 11:02:33+00:00,1505137646380916738,https://twitter.com/kpmaurya1/status/1505137646380916738,25,104,883,2
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,भारतीय जनता पार्टी उत्तर प्रदेश विधानसभा परिषद द्विवार्षिक चुनाव हेतु आप सभी को भाजपा प्रत्याशी बनाए जाने की हार्दिक बधाई एवं विजय की अग्रिम शुभकामनाएं। https://t.co/ajnexKog0g,,,2022-03-19 09:08:42+00:00,1505108994947371008,https://twitter.com/kpmaurya1/status/1505108994947371008,380,851,5805,25
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"गांव, गरीब, वंचित, पीड़ित, शोषित, दलित, समाज के अंतिम पायदान पर खड़ा व्यक्ति, माताएं-बहनें, किसान, नौजवान को मुख्य धारा में लाने का काम अगर कोई पार्टी करती है तो वो भारतीय जनता पार्टी है। https://t.co/iLXWSAL4jK",,,2022-03-19 06:29:41+00:00,1505068975541321728,https://twitter.com/kpmaurya1/status/1505068975541321728,129,379,3867,14
kpmaurya1,1583043284,"उप-मुख्यमंत्री, उत्तर प्रदेश, सदस्य राष्ट्रीय कार्यसमिति, पूर्व प्रदेशाध्यक्ष, पूर्व सांसद लोकसभा, फूलपुर, पूर्व विधायक, सिराथू, कौशांबी",TRUE,3799318,267,676,"लखनऊ, भारत",bjp,"महान भारतीय स्वतंत्रता संग्राम सेनानी, अपना संपूर्ण जीवन निःस्वार्थ भाव से देश सेवा में समर्पित करने वाले, खादी व ग्रामोद्योग के उद्धारकर्ता एवं जननायक आचार्य जे. बी. कृपलानी जी की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि। 

#Acharya #JBKriplani https://t.co/N3kif0BUX9",,,2022-03-19 02:34:05+00:00,1505009687565324290,https://twitter.com/kpmaurya1/status/1505009687565324290,22,92,910,1
